Id,SalePrice
2735,125017.60755820597
2736,141584.76291403675
2737,106081.19771918024
2738,170931.21186831087
2739,167689.52324469917
2740,143481.5711373646
2741,138895.8811811705
2742,164376.799398764
2743,135893.49112674987
2744,140887.8703541021
2745,147448.86396905518
2746,114022.42784087692
2747,160656.49884097523
2748,106658.69045691134
2749,113889.18220034357
2750,120008.91806658864
2751,104200.21128124006
2752,228467.93427197318
2753,148683.79112968312
2754,259409.41773595999
2755,146280.6733470033
2756,61564.00958499871
2757,55761.028727405996
2758,72555.65346952798
2759,139700.21624401864
2760,139967.08915598283
2761,143144.4970139736
2762,147605.90080884966
2763,188546.97083110147
2764,158565.27429762963
2765,244559.19338272625
2766,137688.40699931438
2767,46133.3044234775
2768,143439.0978992849
2769,126004.65008705082
2770,161636.88756613072
2771,100175.02143825588
2772,103769.82214651331
2773,145555.79016610986
2774,156905.26421651902
2775,155870.47009967323
2776,154767.14520036077
2777,152203.80286451714
2778,133455.06370732893
2779,162214.02631294163
2780,121584.74982992133
2781,86498.8557040646
2782,71327.1290860401
2783,74519.11649223274
2784,118675.32328452879
2785,153461.7027372509
2786,20996.726069540862
2787,129647.40374219145
2788,80516.20570571042
2789,202506.6013126917
2790,80263.6048607358
2791,122327.81486293259
2792,83323.42396221604
2793,159022.61822241553
2794,64624.141151511954
2795,123299.28488839074
2796,83501.76939848925
2797,256748.80605852624
2798,127912.33053358571
2799,92624.03593604665
2800,79039.9740953084
2801,116158.0674271885
2802,132596.6464111294
2803,221402.6583042087
2804,134693.79687684862
2805,70351.48393300222
2806,91826.75558081134
2807,158677.39892061515
2808,136699.23693193807
2809,127965.94912292354
2810,123130.82631676624
2811,161859.9776112277
2812,149323.67839869816
2813,212240.31218819405
2814,209590.37991031233
2815,128694.88275398366
2816,242770.33682421522
2817,125658.26203971429
2818,113501.85497781784
2819,172624.98099187674
2820,123236.57677385045
2821,105538.31812537157
2822,184893.79121012893
2823,317302.25853878405
2824,174677.99567921122
2825,116070.47405541757
2826,131712.47488566424
2827,161329.96337762874
2828,277911.4843847506
2829,220556.60546066784
2830,250322.7238849282
2831,194991.7087293882
2832,240762.7261761804
2833,290976.09794590366
2834,222934.25051473745
2835,233424.89837224258
2836,204048.50174981466
2837,169556.67583906444
2838,146304.59743165213
2839,180446.54991065912
2840,197857.97294301153
2841,212738.9924290016
2842,221101.37746125003
2843,144186.9245786293
2844,163783.71536520924
2845,101352.86067121367
2846,214417.43219056347
2847,180953.3980023633
2848,235931.17047234593
2849,223572.38300850193
2850,276662.80369270546
2851,245159.78146389173
2852,243062.73920029454
2853,229886.45711686427
2854,151763.6260148891
2855,211895.71303084726
2856,214245.0745832125
2857,204264.93043406462
2858,207605.96883805262
2859,93596.10698058637
2860,112107.7604641682
2861,135834.11986528087
2862,210279.19387309943
2863,138428.17459627314
2864,258943.70471118804
2865,139688.9191634095
2866,212414.04171307868
2867,72910.52967154916
2868,127809.76989807718
2869,124059.5383830837
2870,125726.23124805481
2871,89478.36406619697
2872,1988.945282163506
2873,97656.7939196232
2874,164428.3688539763
2875,137224.26437597556
2876,166003.64520126872
2877,136545.58078368445
2878,176913.73122247204
2879,126155.91483352377
2880,117454.75195470068
2881,148789.28564564447
2882,144679.74564505904
2883,174790.655587453
2884,197916.40458706606
2885,168291.2668981548
2886,184429.62216608934
2887,102813.70451047273
2888,138859.83424718984
2889,34038.03534049535
2890,80392.09975530504
2891,169698.833655738
2892,15383.649518364196
2893,100023.77178047414
2894,22098.744139571994
2895,286890.360039758
2896,247443.62411648422
2897,236376.50917548474
2898,198011.03428052855
2899,239431.893326246
2900,154547.7971613865
2901,231990.59744659296
2902,200123.50107482713
2903,294110.6707104373
2904,337092.81240737124
2905,58892.17784929156
2906,212665.77604573232
2907,106259.41047420503
2908,104675.56200488222
2909,191021.97405559837
2910,49014.47413498323
2911,84465.31234640582
2912,143339.5237550988
2913,83821.86901796171
2914,72680.49187233692
2915,72968.65818596381
2916,84075.59594288687
2917,152374.01491110687
2918,109007.44050524144
2919,228303.42667689078
